,date,tweet,clean_tweet,processed,sentiment,main_topic
631,2023-11-02,"Después de ver está entrevista, creo que es una excelente opción","después ver entrevista , creo excelente opción","['después', 'ver', 'entrevista', 'creo', 'excelente', 'opción']",Neutral,Comentario
632,2023-11-02,este tweet es solo para agradecer la rapidez con la que resolvieron unos cargos no reconocidos. Necesitaba urgentemente ese dinero que robaron de mi tarjeta y ustedes me ayudaron en sólo 3 días. También las cosas buenas deberían compairse. ¡Gracias Hey Banco!,tweet agradecer rapidez resolvieron cargos reconocidos . necesitaba urgentemente dinero robaron ustedes ayudaron sólo 3 . cosas buenas deberían compairse . ¡gracias !,"['tweet', 'agradecer', 'rapidez', 'resolvieron', 'cargos', 'reconocidos', 'necesitaba', 'urgentemente', 'dinero', 'robaron', 'ustedes', 'ayudaron', 'sólo', '3', 'cosas', 'buenas', 'deberían', 'compairse', 'gracias']",Neutral,Crédito
633,2023-11-02,"Ya reflexioné, creo que están bien las membresías de","reflexioné , creo bien membresías","['reflexioné', 'creo', 'bien', 'membresías']",Neutral,Comentario
634,2023-11-02,En unos meses se fue lo que lograron en años... Felicidades,meses lograron años ... felicidades,"['meses', 'lograron', 'años', 'felicidades']",Neutral,Crédito
635,2023-11-02,Esta es la mejor idea para sus clientes,mejor idea clientes,"['mejor', 'idea', 'clientes']",Neutral,Crédito
636,2023-11-03,"La verdad son muy buenos contra fraudes o cosas así, los demás bancos se mega desentienden, a mí me han hecho todos los paros de la vida.","verdad buenos fraudes cosas , demás bancos mega desentienden , hecho paros vida .","['verdad', 'buenos', 'fraudes', 'cosas', 'demás', 'bancos', 'mega', 'desentienden', 'hecho', 'paros', 'vida']",Neutral,Comentario
637,2023-11-03,"Sí vi que además traen primo del bono y el primer año sin anualidad, que es lo que me da codoo. Y luego la edición de la tarjeta rosa 🥲. Ya considerando seriamente.","vi además traen primo bono primer año anualidad , da codoo . luego edición rosa . considerando seriamente .","['vi', 'además', 'traen', 'primo', 'bono', 'primer', 'año', 'anualidad', 'da', 'codoo', 'luego', 'edición', 'rosa', 'considerando', 'seriamente']",Neutral,Crédito
638,2023-11-03,"Yo amo con todo mi ser la Amex, la verdad siento que ninguna otra te tratan tan bien, está cara la anualidad pero sí vale toda la pena por la seguridad que te ofrecen.","amo ser amex , verdad siento ninguna tratan bien , cara anualidad vale toda pena seguridad ofrecen .","['amo', 'ser', 'amex', 'verdad', 'siento', 'ninguna', 'tratan', 'bien', 'cara', 'anualidad', 'vale', 'toda', 'pena', 'seguridad', 'ofrecen']",Neutral,Aplicación
639,2023-11-03,"Gracias, novio, un saludo hasta allá.",", novio , saludo allá .","['novio', 'saludo', 'allá']",Neutral,Comentario
640,2023-11-04,Gracias Mandiii,mandiii,['mandiii'],Neutral,Comentario
641,2023-11-07,"Same, ya mejor regresé a Banoe y HeyBanco solo para compras de “riesgo”.","same , mejor regresé banoe compras “ riesgo ” .","['same', 'mejor', 'regresé', 'banoe', 'compras', 'riesgo']",Neutral,Comentario
642,2023-11-08,Vamos muy bien con heybanco 👍🏾,vamos bien,"['vamos', 'bien']",Neutral,Aplicación
643,2023-11-08,Muy amables muchas gracias.,amables .,['amables'],Neutral,Comentario
644,2023-11-08,"Listo, lo hice en la madrugada, gracias!!",", hice madrugada , ! !","['hice', 'madrugada']",Neutral,Comentario
645,2023-11-08,Excelente noticia!!! El 15% está genial y sin necesidad de pagar membresías absurdas ahora sí tendrá mucho de que arrepentirse,excelente noticia ! ! ! 15 % genial necesidad pagar membresías absurdas arrepentirse,"['excelente', 'noticia', '15', 'genial', 'necesidad', 'pagar', 'membresías', 'absurdas', 'arrepentirse']",Positive,Comentario
646,2023-11-09,defiéndete !!!🖤,defiéndete ! ! !,['defiéndete'],Neutral,Comentario
647,2023-11-09,bajó el rendimiento de la inversión mientras que la subió. Todo perfectamente equilibrado,bajó rendimiento inversión mientras subió . perfectamente equilibrado,"['bajó', 'rendimiento', 'inversión', 'mientras', 'subió', 'perfectamente', 'equilibrado']",Neutral,Crédito
648,2023-11-10,Hey sigues siendo cliente de Saludos!,sigues siendo cliente saludos !,"['sigues', 'siendo', 'cliente', 'saludos']",Neutral,Contrataciones
649,2023-11-10,recomendada,recomendada,['recomendada'],Neutral,Comentario
650,2023-11-10,"Hazlo, es una excelente opción. Yo tengo con ellos 3 años","hazlo , excelente opción . 3 años","['hazlo', 'excelente', 'opción', '3', 'años']",Neutral,Comentario
651,2023-11-10,"Sí, es venganza",", venganza",['venganza'],Neutral,Comentario
652,2023-11-11,Una lección a esos perros de que quieren cobrar por lo que ustedes dan por solo ser clientes. Solo falta cashback y van a volver a ser mi tarjeta preferida.,lección perros quieren cobrar ustedes dan ser clientes . falta cashback van volver ser preferida .,"['lección', 'perros', 'quieren', 'cobrar', 'ustedes', 'dan', 'ser', 'clientes', 'falta', 'cashback', 'van', 'volver', 'ser', 'preferida']",Neutral,Aplicación
653,2023-11-14,"Buen movimiento 🤓 ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente 😂",buen movimiento `` '' recuerda mantis kung-fu panda agarra cuerdas puente,"['buen', 'movimiento', 'recuerda', 'mantis', 'kung', 'fu', 'panda', 'agarra', 'cuerdas', 'puente']",Neutral,Ayuda
654,2023-11-14,Agree. 👍🏽 Hasta una crónica les avente.,agree . crónica avente .,"['agree', 'crónica', 'avente']",Positive,Comentario
655,2023-11-14,Gracias 👍,,[],Neutral,Comentario
656,2023-11-16,Esto es rápido para,rápido,['rápido'],Neutral,Contrataciones
657,2023-11-17,Nos encanta tenee con nosotros 🥰,encanta tenee,"['encanta', 'tenee']",Neutral,Comentario
658,2023-11-18,Gracias carnal.,carnal .,['carnal'],Neutral,Comentario
659,2023-11-21,No dudo que hayas sido tú hahahahahahaha.,dudo sido hahahahahahaha .,"['dudo', 'sido', 'hahahahahahaha']",Neutral,Comentario
660,2023-11-23,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja","ofrece 3msi , bueno ver verdad jajaja","['ofrece', '3msi', 'bueno', 'ver', 'verdad', 'jajaja']",Neutral,Comentario
661,2023-11-25,Beneficios de un mercado mas competitivo,beneficios mercado mas competitivo,"['beneficios', 'mercado', 'mas', 'competitivo']",Neutral,Comentario
662,2023-11-25,"Bendita sea la competencia, y bienvenido el cashback así sea un por ciento como dice la canción","bendita competencia , bienvenido cashback ciento dice canción","['bendita', 'competencia', 'bienvenido', 'cashback', 'ciento', 'dice', 'canción']",Neutral,Comentario
663,2023-11-25,OJO ACA!! Regresan las recompensas a 🤩🤩🤩🤩,ojo aca ! ! regresan recompensas,"['ojo', 'aca', 'regresan', 'recompensas']",Neutral,Comentario
664,2023-11-25,Gracias nos escuchaste y por eso seguiré contigo 🫶🤗,escuchaste seguiré contigo,"['escuchaste', 'seguiré', 'contigo']",Neutral,Comentario
665,2023-11-25,Lo mejor que pudiste hacer amigo,mejor pudiste hacer amigo,"['mejor', 'pudiste', 'hacer', 'amigo']",Neutral,Comentario
666,2023-11-25,Tsss .. que bueno .,tsss .. bueno .,"['tsss', 'bueno']",Neutral,Ayuda
667,2023-11-25,"Hiciste bien, tío ☺️","hiciste bien , tío","['hiciste', 'bien', 'tío']",Neutral,Comentario
668,2023-11-26,Les recomiendo también es mexicano y no está en quiebra con el DientesDeBurroUsurero,recomiendo mexicano quiebra dientesdeburrousurero,"['recomiendo', 'mexicano', 'quiebra', 'dientesdeburrousurero']",Neutral,Contrataciones
669,2023-11-26,"Gracias por la respuesta, estare atento saludos tio","respuesta , estare atento saludos tio","['respuesta', 'estare', 'atento', 'saludos', 'tio']",Neutral,Contrataciones
670,2023-11-27,Gracias 🙏 😍👌⁦@soynumx⁩ ⁦@nubank⁩ espero sirva de aprendizaje a las demás plataformas si quieren nuestro dinero como inversionistas. Fyi ⁦@dinnactinver⁩ ⁦@heybanco⁩ ⁦@uala⁩ ⁦@uala_mex⁩ ⁦@MercadoPagoMex⁩ ⁦@FinsusApp⁩,⁦ @ soynumx⁩ ⁦ @ nubank⁩ espero sirva aprendizaje demás plataformas quieren dinero inversionistas . fyi ⁦ @ dinnactinver⁩ ⁦ @ heybanco⁩ ⁦ @ uala⁩ ⁦ @ uala_mex⁩ ⁦ @ mercadopagomex⁩ ⁦ @ finsusapp⁩,"['soynumx', 'nubank', 'espero', 'sirva', 'aprendizaje', 'demás', 'plataformas', 'quieren', 'dinero', 'inversionistas', 'fyi', 'dinnactinver', 'heybanco', 'uala', 'uala_mex', 'mercadopagomex', 'finsusapp']",Positive,Crédito
671,2023-11-27,"Increíble atención al cliente de siempre he pagado a tiempo, estoy dentro del plazo de pago y…","increíble atención cliente siempre pagado tiempo , dentro plazo pago y…","['increíble', 'atención', 'cliente', 'siempre', 'pagado', 'tiempo', 'dentro', 'plazo', 'pago', 'y']",Neutral,Contrataciones
672,2023-11-28,el mejor banco,mejor,['mejor'],Neutral,Comentario
673,2023-11-29,"Me uní a en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho","uní julio 2019 resultado útil transacciones línea , verdad recomiendo","['uní', 'julio', '2019', 'resultado', 'útil', 'transacciones', 'línea', 'verdad', 'recomiendo']",Neutral,Contrataciones
674,2023-11-30,"Hey Banco me gusta mucho, iwal mercado pago apae de q es súper práctico y el dinero q tienes ahí está inveido en gbm y te genera unos pesitos extras","gusta , iwal mercado pago apae q súper práctico dinero q ahí inveido gbm genera pesitos extras","['gusta', 'iwal', 'mercado', 'pago', 'apae', 'q', 'súper', 'práctico', 'dinero', 'q', 'ahí', 'inveido', 'gbm', 'genera', 'pesitos', 'extras']",Neutral,Ayuda
675,2023-12-01,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,¡promoción clientes ! aprovecha compras temporada recibe recompensas efectivo . ¿list @ p…,"['promoción', 'clientes', 'aprovecha', 'compras', 'temporada', 'recibe', 'recompensas', 'efectivo', 'list', 'p']",Neutral,Crédito
676,2023-12-01,Me gustaba porque repoaba a buró de crédito,gustaba repoaba buró crédito,"['gustaba', 'repoaba', 'buró', 'crédito']",Neutral,Aplicación
677,2023-12-01,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,. salido luz coreo completa . gustó final indio . llama obra interpretan ?,"['salido', 'luz', 'coreo', 'completa', 'gustó', 'final', 'indio', 'llama', 'obra', 'interpretan']",Neutral,Comentario
678,2023-12-02,Siempre estoy recomendando y llevo 2 meses sin tarjeta 🤡 ¿regresar a Banamex será la solución?,siempre recomendando llevo 2 meses ¿regresar banamex solución ?,"['siempre', 'recomendando', 'llevo', '2', 'meses', 'regresar', 'banamex', 'solución']",Neutral,Crédito
679,2023-12-02,terminos y condiciones por favor,terminos condiciones,"['terminos', 'condiciones']",Neutral,Comentario
680,2023-12-05,Jajajaja,jajajaja,['jajajaja'],Neutral,Comentario
681,2023-12-07,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,breve lección economía . aprende pagarle cobrar depositar mismo tiempo luchas gaza_genocide,"['breve', 'lección', 'economía', 'aprende', 'pagarle', 'cobrar', 'depositar', 'mismo', 'tiempo', 'luchas', 'gaza_genocide']",Neutral,Comentario
682,2023-12-07,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,. llegan nuevos instrumentos financieros ofrecen 13 ciento dinero adicional cada guardes dinero mientras cobra mueves seis meses .,"['llegan', 'nuevos', 'instrumentos', 'financieros', 'ofrecen', '13', 'ciento', 'dinero', 'adicional', 'cada', 'guardes', 'dinero', 'mientras', 'cobra', 'mueves', 'seis', 'meses']",Neutral,Crédito
683,2023-12-09,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.","jamas pensé quedaría después todas mamadas haciendo literalmente mejor opción . fin , chingada madre hsbc , tremendo pedo compra 150 pesos .","['jamas', 'pensé', 'quedaría', 'después', 'todas', 'mamadas', 'haciendo', 'literalmente', 'mejor', 'opción', 'fin', 'chingada', 'madre', 'hsbc', 'tremendo', 'pedo', 'compra', '150', 'pesos']",Neutral,Ayuda
684,2023-12-09,"Correcto, sin más preámbulos.","correcto , preámbulos .","['correcto', 'preámbulos']",Neutral,Comentario
685,2023-12-14,Apareció una buena promo en al contratar un seguro para tu celular.,apareció buena promo contratar seguro celular .,"['apareció', 'buena', 'promo', 'contratar', 'seguro', 'celular']",Neutral,Ayuda
686,2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…","canje coins tarjetas regalo amazon instantáneas , llegan códigos casi ins…","['canje', 'coins', 'tarjetas', 'regalo', 'amazon', 'instantáneas', 'llegan', 'códigos', 'casi', 'ins']",Positive,Comentario
687,2023-12-14,"Excelente pregunta, que de dijeron bro?…","excelente pregunta , dijeron bro ? …","['excelente', 'pregunta', 'dijeron', 'bro']",Neutral,Comentario
688,2023-12-14,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? 🥲","canje coins tarjetas regalo amazon instantáneas , llegan códigos casi instante . ¿recuerdan pasó meses ?","['canje', 'coins', 'tarjetas', 'regalo', 'amazon', 'instantáneas', 'llegan', 'códigos', 'casi', 'instante', 'recuerdan', 'pasó', 'meses']",Positive,Crédito
689,2023-12-15,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra 👍","confirmo hoy cambie coins correo confirmación viene código , cool realizó compra","['confirmo', 'hoy', 'cambie', 'coins', 'correo', 'confirmación', 'viene', 'código', 'cool', 'realizó', 'compra']",Positive,Contrataciones
690,2023-12-17,Amamos las recompensas de 🫡,amamos recompensas,"['amamos', 'recompensas']",Neutral,Comentario
691,2023-12-17,Con para que me patrocine más juegos del MaratonDevir,patrocine juegos maratondevir,"['patrocine', 'juegos', 'maratondevir']",Neutral,Comentario
692,2023-12-18,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.","evalué cambiar ! nu , debido tasa rendimiento wow , gratamente sorprendida .","['evalué', 'cambiar', 'nu', 'debido', 'tasa', 'rendimiento', 'wow', 'gratamente', 'sorprendida']",Positive,Crédito
693,2023-12-19,Muy amablemente su AreaEspecializada me dió solución. ^R,amablemente areaespecializada dió solución . ^r,"['amablemente', 'areaespecializada', 'dió', 'solución', 'r']",Neutral,Comentario
694,2023-12-22,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.","recomiendo , atención inmediata , abrazo felices fiestas , abrazo toda familia .","['recomiendo', 'atención', 'inmediata', 'abrazo', 'felices', 'fiestas', 'abrazo', 'toda', 'familia']",Positive,Aplicación
695,2023-12-22,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible","entiendo , baz transfiero crédito azteca , entra compra genera comisión . recomiendo accesible","['entiendo', 'baz', 'transfiero', 'crédito', 'azteca', 'entra', 'compra', 'genera', 'comisión', 'recomiendo', 'accesible']",Neutral,Aplicación
696,2023-12-22,"Excelente, gracias por la información.","excelente , información .","['excelente', 'información']",Neutral,Comentario
697,2023-12-22,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2","pepe , buenos . atiende sofía , gusto saludae . ¿nos podrías compair vía dm mayor detalle situación presentas aplicación bbva méxico , ? 1/2","['pepe', 'buenos', 'atiende', 'sofía', 'gusto', 'saludae', 'nos', 'podrías', 'compair', 'vía', 'dm', 'mayor', 'detalle', 'situación', 'presentas', 'aplicación', 'bbva', 'méxico', '1', '2']",Neutral,Ayuda
698,2023-12-27,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.","manifestando ganarme soeo . hecho , declaro , abundancia .","['manifestando', 'ganarme', 'soeo', 'hecho', 'declaro', 'abundancia']",Neutral,Comentario
699,2023-12-28,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?","! mantenido buen historial ustedes , duda hacer aumenten línea crédito tdc ?","['mantenido', 'buen', 'historial', 'ustedes', 'duda', 'hacer', 'aumenten', 'línea', 'crédito', 'tdc']",Neutral,Comentario
700,2023-12-30,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,ayer atendieron rápido llamada quedo resuelto,"['ayer', 'atendieron', 'rápido', 'llamada', 'quedo', 'resuelto']",Neutral,Contrataciones
701,2024-01-01,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado 🙌 Me parece una mejor opción","año nuevo , novedades nuevas ¿que parece ajuste ? anualidad pro forzado parece mejor opción","['año', 'nuevo', 'novedades', 'nuevas', 'que', 'parece', 'ajuste', 'anualidad', 'pro', 'forzado', 'parece', 'mejor', 'opción']",Neutral,Ayuda
702,2024-01-01,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...","transmitir información fidedigna real , lleva años operando ...","['transmitir', 'información', 'fidedigna', 'real', 'lleva', 'años', 'operando']",Neutral,Contrataciones
703,2024-01-02,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.","recomiendo , puedes retirar cualquier hsbc inbursa comisión .","['recomiendo', 'puedes', 'retirar', 'cualquier', 'hsbc', 'inbursa', 'comisión']",Neutral,Contrataciones
704,2024-01-04,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix ✨","hoy fanshop pasé super chido , además hice amix","['hoy', 'fanshop', 'pasé', 'super', 'chido', 'además', 'hice', 'amix']",Positive,Contrataciones
705,2024-01-04,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI","opción personal podría recomendae , buenas promociones msi","['opción', 'personal', 'podría', 'recomendae', 'buenas', 'promociones', 'msi']",Neutral,Ayuda
706,2024-01-04,la mejor,mejor,['mejor'],Neutral,Comentario
707,2024-01-05,Va gracias les mande dm,va mande dm,"['va', 'mande', 'dm']",Neutral,Ayuda
708,2024-01-07,está mejor,mejor,['mejor'],Neutral,Comentario
709,2024-01-07,puro ese mejor nu nu fonite foniteog,puro mejor nu nu fonite foniteog,"['puro', 'mejor', 'nu', 'nu', 'fonite', 'foniteog']",Neutral,Comentario
710,2024-01-08,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",": voy trabajar hermana : oye , entonnces cómo valido papás : oye , tema depa ; _ ; jajajaja bueno , agradezco alguien allá ayude resolverlo .","['voy', 'trabajar', 'hermana', 'oye', 'entonnces', 'cómo', 'valido', 'papás', 'oye', 'tema', 'depa', '_', 'jajajaja', 'bueno', 'agradezco', 'alguien', 'allá', 'ayude', 'resolverlo']",Neutral,Comentario
711,2024-01-09,"Tengo un Pixel 5, genio.","pixel 5 , genio .","['pixel', '5', 'genio']",Neutral,Comentario
712,2024-01-09,Si ya todo bien Señor Lampi🙌🏻,bien señor lampi,"['bien', 'señor', 'lampi']",Neutral,Comentario
713,2024-01-10,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.","uy , contacté , incluso mande video correo electrónico señalo persona contestó , actualice sistema operativo sigue igual , sucede app , apps bancos funcionan perfecto .","['uy', 'contacté', 'incluso', 'mande', 'video', 'correo', 'electrónico', 'señalo', 'persona', 'contestó', 'actualice', 'sistema', 'operativo', 'sigue', 'igual', 'sucede', 'app', 'apps', 'bancos', 'funcionan', 'perfecto']",Positive,Aplicación
714,2024-01-10,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,¡promoción clientes ! aprovecha compras temporada recibe recompensas efectivo . ¿list @ p…,"['promoción', 'clientes', 'aprovecha', 'compras', 'temporada', 'recibe', 'recompensas', 'efectivo', 'list', 'p']",Neutral,Crédito
715,2024-01-11,Gracias,,[],Neutral,Comentario
716,2024-01-13,Ya llame y ya me ayudaron gracias,llame ayudaron,"['llame', 'ayudaron']",Neutral,Comentario
717,2024-01-14,No tiene límites jajaja gpt-4 gratis,límites jajaja gpt-4 gratis,"['límites', 'jajaja', 'gpt', '4', 'gratis']",Positive,Comentario
718,2024-01-15,"Quedó solucionado el fin de semana, gracias","quedó solucionado fin semana ,","['quedó', 'solucionado', 'fin', 'semana']",Neutral,Ayuda
719,2024-01-16,Listo ya quedó muchas gracias.,quedó .,['quedó'],Neutral,Ayuda
720,2024-01-17,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.","nu mejores , andan buscando moverse .","['nu', 'mejores', 'andan', 'buscando', 'moverse']",Neutral,Comentario
721,2024-01-17,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.","ocupan , excelentes alternativas bancoaztecaenquiebra 1 . - comisiones , contratación línea , +23k puntos retirar $ 2 . nubank - comisiones , contratación línea , retiro efectivo supermercados .","['ocupan', 'excelentes', 'alternativas', 'bancoaztecaenquiebra', '1', 'comisiones', 'contratación', 'línea', '23k', 'puntos', 'retirar', '2', 'nubank', 'comisiones', 'contratación', 'línea', 'retiro', 'efectivo', 'supermercados']",Neutral,Contrataciones
722,2024-01-17,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","excelentes alternativas 1 . - comisiones , contratación línea , +23k puntos retirar $ 2 . nubank - comisiones , contratación línea , retiro efectivo supermercados","['excelentes', 'alternativas', '1', 'comisiones', 'contratación', 'línea', '23k', 'puntos', 'retirar', '2', 'nubank', 'comisiones', 'contratación', 'línea', 'retiro', 'efectivo', 'supermercados']",Neutral,Contrataciones
723,2024-01-17,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","excelentes alternativas : 1 . - comisiones , contratación línea , +23k puntos retirar $ 2 . nubank - comisiones , contratación línea , retiro efectivo supermercados","['excelentes', 'alternativas', '1', 'comisiones', 'contratación', 'línea', '23k', 'puntos', 'retirar', '2', 'nubank', 'comisiones', 'contratación', 'línea', 'retiro', 'efectivo', 'supermercados']",Neutral,Contrataciones
724,2024-01-17,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","excelentes alternativas azteca : 1 . - comisiones , contratación línea , +23k puntos retirar $ 2 . nubank - comisiones , contratación línea , retiro efectivo supermercados","['excelentes', 'alternativas', 'azteca', '1', 'comisiones', 'contratación', 'línea', '23k', 'puntos', 'retirar', '2', 'nubank', 'comisiones', 'contratación', 'línea', 'retiro', 'efectivo', 'supermercados']",Neutral,Contrataciones
725,2024-01-18,¡Celebramos 6 años en Hey Banco! 🎉 Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,¡celebramos 6 años ! confiar viaje ; apoyo sido fundamental nuestro…,"['celebramos', '6', 'años', 'confiar', 'viaje', 'apoyo', 'sido', 'fundamental', 'nuestro']",Neutral,Comentario
726,2024-01-19,"Buen día, envié correo justo ahora. Gracias.","buen , envié correo justo . .","['buen', 'envié', 'correo', 'justo']",Neutral,Ayuda
727,2024-01-19,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros 🤡,buenos . maravillosa sorpresa cuenta amaneció ceros,"['buenos', 'maravillosa', 'sorpresa', 'cuenta', 'amaneció', 'ceros']",Neutral,Comentario
728,2024-01-21,Listo!!,! !,[],Neutral,Comentario
729,2024-01-21,"Raro, yo he realizado varias transacciones sin problema","raro , realizado varias transacciones problema","['raro', 'realizado', 'varias', 'transacciones', 'problema']",Neutral,Aplicación
730,2024-01-21,la mejor opción rendimiento del 13%,mejor opción rendimiento 13 %,"['mejor', 'opción', 'rendimiento', '13']",Neutral,Ayuda
731,2024-01-21,Hola! También me gustaría unirme porfa.,! gustaría unirme porfa .,"['gustaría', 'unirme', 'porfa']",Neutral,Comentario
732,2024-01-21,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.","agrega app nunca fallado , proceso contratación ágil pues par abres cuenta evalúa crédito ; depósitos transferencias inmediatas .","['agrega', 'app', 'nunca', 'fallado', 'proceso', 'contratación', 'ágil', 'pues', 'par', 'abres', 'cuenta', 'evalúa', 'crédito', 'depósitos', 'transferencias', 'inmediatas']",Neutral,Aplicación
733,2024-01-22,Dinero deberían darme los de pero gracias por un año de servicios.,dinero deberían darme año servicios .,"['dinero', 'deberían', 'darme', 'año', 'servicios']",Neutral,Crédito
734,2024-01-22,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con","muchísimas ! comprometió resolver problema fecha límite 25 enero 2024 , ser enseguida pondré contacto","['muchísimas', 'comprometió', 'resolver', 'problema', 'fecha', 'límite', '25', 'enero', '2024', 'ser', 'enseguida', 'pondré', 'contacto']",Positive,Aplicación
735,2024-01-22,Muchas gracias,,[],Neutral,Comentario
736,2024-01-22,"Les agradezco mucho la atención, me pondré en contacto con ustedes.","agradezco atención , pondré contacto ustedes .","['agradezco', 'atención', 'pondré', 'contacto', 'ustedes']",Neutral,Comentario
737,2024-01-23,estamos más que listos 🤩😍 ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe 🔌,listos ansiosos desconéctate 3 acústico tecatepalnoe,"['listos', 'ansiosos', 'desconéctate', '3', 'acústico', 'tecatepalnoe']",Neutral,Comentario
738,2024-01-25,Funciona mucho mejor que el de 🤡🤡,funciona mejor,"['funciona', 'mejor']",Neutral,Comentario
739,2024-01-26,Jajajaja lo amé,jajajaja amé,"['jajajaja', 'amé']",Neutral,Comentario
740,2024-01-26,Jajaja,jajaja,['jajaja'],Neutral,Comentario
741,2024-01-29,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1",", buenas tardes . atiende luz , placer saludae . gusto podemos apoyae , escríbenos cuenta oficial twitter ( ) brindarle seguimiento solicitud compaie información correspondiente . 1","['buenas', 'tardes', 'atiende', 'luz', 'placer', 'saludae', 'gusto', 'podemos', 'apoyae', 'escríbenos', 'cuenta', 'oficial', 'twitter', 'brindarle', 'seguimiento', 'solicitud', 'compaie', 'información', 'correspondiente', '1']",Neutral,Comentario
742,2024-01-29,"Listo, gracias.",", .",[],Neutral,Comentario
